ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,ma5,ma20,ma60,ma20_up,ma5_flat,ret,hv20,hv60,vol_expansion,vol_ma20,vol_shrink,vol_surge,obv,obv_ma20,price_new_low,obv_not_new_low,obv_divergence,rzye,rzye_chg,rzye_ma5,north_net,north_ma5,north_sum5,score,signal
000001.SH,2024-03-14,3038.2339,3042.4131,3059.9975,3020.637,3043.8346,-5.6007,-0.1840014565837489,364072290.0,436338838.3,3050.49562,3002.141375,2919.9184816666666,True,True,-0.001840014565837489,0.14719342260346513,0.18041629116851546,False,397435472.7,False,False,1068657525.0,1155464865.25,False,True,False,1476314699958.0,0.0007493162209097903,0.003377047610822137,,,,73.0,中性
000001.SH,2024-03-15,3054.6359,3031.5229,3056.4473,3023.2152,3038.2339,16.402,0.5398531034756848,360268463.0,405917704.0,3052.21896,3011.57801,2921.3497366666666,True,True,0.005398531034756848,0.1433579333240461,0.17901883745799524,False,388893451.2,False,False,1428925988.0,1262744672.65,False,True,False,1476544958277.0,0.00015596831692232804,0.003231832122210809,,,,73.0,中性
000001.SH,2024-03-18,3084.9262,3057.2093,3085.3124,3055.9221,3054.6359,30.2903,0.9916173642822601,406653508.0,485520636.5,3055.51312,3020.29712,2923.448746666667,True,True,0.009916173642822601,0.13820921294645103,0.17985641549219278,False,386277741.4,False,False,1835579496.0,1367408770.25,False,True,False,1490141191937.0,0.009208140655510899,0.003978944217148284,,,,73.0,中性
000001.SH,2024-03-19,3062.7558,3077.9805,3090.0459,3062.6279,3084.9262,-22.1704,-0.7186687318484264,384123680.0,446930657.8,3056.8772799999997,3027.2984,2925.452063333333,True,True,-0.007186687318484264,0.14268294062945128,0.18013232969410542,False,387976988.65,False,False,1451455816.0,1435359747.1,False,True,False,1493818973701.0,0.0024680760346067476,0.0034709722390449116,,,,73.0,中性
000001.SH,2024-03-20,3079.6859,3058.6478,3081.7547,3056.645,3062.7558,16.9301,0.552773420590702,349187729.0,407432569.7,3064.04754,3033.734915,2927.933435,True,True,0.00552773420590702,0.1406280419046162,0.1801225665274827,False,383224101.95,False,False,1800643545.0,1498557837.25,False,True,False,1500712022512.0,0.0046143802779008425,0.0034391763011701213,,,,73.0,中性
000001.SH,2024-03-21,3077.113,3084.4116,3090.0513,3069.272,3079.6859,-2.5729,-0.08354423417011869,366877968.0,437634616.3,3071.82336,3038.1726750000003,2930.3454716666665,True,False,-0.0008354423417011869,0.13532578541226337,0.18015602614108558,False,383861373.55,False,False,1433765577.0,1525705402.2,False,True,False,1506294631285.0,0.003719973378806918,0.004033307732749547,,,,73.0,中性
000001.SH,2024-03-22,3048.0336,3070.5481,3073.2058,3027.7615,3077.113,-29.0794,-0.9450221685066373,394740486.0,456762466.6,3070.5029,3040.330305,2932.7775383333337,True,True,-0.009450221685066373,0.1397815919662694,0.17993231707324003,False,384594234.35,False,False,1039025091.0,1514111779.35,False,True,False,1504203084995.0,-0.001388537306420412,0.003724406608080999,,,,73.0,中性
000001.SH,2024-03-25,3026.3055,3040.501,3065.2611,3026.3055,3048.0336,-21.7281,-0.7128563149697675,387485389.0,443472341.3,3058.77876,3042.7944749999997,2934.5707150000003,True,True,-0.007128563149697675,0.13793899482866795,0.180382387306093,False,383517175.9,False,False,651539702.0,1503595214.95,False,False,False,1503474636227.0,-0.00048427554448371435,0.0017859233680820763,,,,65.0,中性
000001.SH,2024-03-26,3031.4809,3026.9218,3036.4939,3006.2597,3026.3055,5.1754,0.17101379883821544,345928787.0,396410716.1,3052.5237800000004,3043.594485,2936.51581,True,False,0.0017101379883821544,0.13047619397094026,0.18034527455033292,False,382164380.9,False,False,997468489.0,1491725855.55,False,True,False,1502472854808.0,-0.0006663108208555535,0.0011590459969896161,,,,65.0,中性
000001.SH,2024-03-27,2993.1388,3026.8138,3030.4495,2993.1388,3031.4809,-38.3421,-1.264797676937357,343198010.0,376242896.1,3035.21436,3045.3588050000003,2937.7545800000003,True,False,-0.01264797676937357,0.11926096983174174,0.18240483196597312,False,372118826.75,False,False,654270479.0,1489902050.3,False,True,False,1498505732869.0,-0.002640395083548408,-0.000291909075300234,,,,61.0,中性
000001.SH,2024-03-28,3010.6636,2988.5899,3033.3666,2984.1201,2993.1388,17.5248,0.5854990754187384,353200026.0,392929088.7,3021.92448,3045.133425,2939.6176616666667,True,False,0.005854990754187384,0.09898616577152877,0.1820846971112766,False,369294009.35,False,False,1007470505.0,1485253427.65,False,True,False,1502118542325.0,0.00241094136429032,-0.0005537154782035536,,,,57.0,中性
000001.SH,2024-03-29,3041.1669,3008.3757,3041.2978,3008.1672,3010.6636,30.5033,1.0131753012857514,334822785.0,364571210.1,3020.55114,3045.8407500000003,2941.72688,True,False,0.010131753012857514,0.10458813863794059,0.18286040255773087,False,367078539.4,False,False,1342293290.0,1478389335.05,False,True,False,1496430760936.0,-0.0037865063433650814,-0.0010333092855924874,,,,57.0,中性
000001.SH,2024-04-01,3077.3786,3049.0207,3078.4883,3049.0207,3041.1669,36.2117,1.1907172868414362,375393640.0,420902006.8,3030.76576,3047.7444050000004,2943.771465,True,True,0.011907172868414362,0.11183465055802964,0.18233867323634778,False,366460221.3,False,False,1717686930.0,1470906924.35,False,True,False,1503798922900.0,0.004923824179737801,4.831065925181566e-05,,,,69.0,中性
000001.SH,2024-04-02,3074.9586,3076.8752,3085.5365,3063.9808,3077.3786,-2.42,-0.0786383579842953,367304262.0,396705813.3,3039.4613,3049.10268,2945.438528333333,True,False,-0.000786383579842953,0.11164502694464383,0.18191779461243138,False,365649936.65,False,False,1350382668.0,1425883802.8,False,True,False,1505253533056.0,0.0009672903297435198,0.0003750308893716303,,,,69.0,中性
000001.SH,2024-04-03,3069.2959,3074.8929,3079.02,3057.3972,3074.9586,-5.6627,-0.18415532488794684,363211380.0,392704394.0,3054.69272,3050.57093,2947.22219,True,False,-0.0018415532488794684,0.11140835592605368,0.18170890609264265,False,366761368.7,False,False,987171288.0,1379749249.2,False,True,False,1498624860592.0,-0.004403691682784094,2.237156952449304e-05,,,,69.0,中性
000001.SH,2024-04-08,3047.0526,3057.3255,3077.3512,3045.4692,3069.2959,-22.2433,-0.7247036690076092,402936740.0,421808399.7,3061.97052,3051.553495,2948.5522800000003,True,False,-0.007247036690076092,0.11365914171654258,0.1824137064816111,False,368050486.15,False,False,584234548.0,1332325578.15,False,False,False,1503621649823.0,0.003334249525946076,0.00020703320185564423,,,,61.0,中性
000001.SH,2024-04-09,3048.5369,3044.6136,3051.5851,3033.2089,3047.0526,1.4843,0.04871264775672124,333489965.0,347834663.5,3063.44452,3051.67938,2950.1220850000004,True,False,0.0004871264775672124,0.11158373401249574,0.18213307108856033,False,368764764.8,False,False,917724513.0,1285616185.75,False,True,False,1504294962184.0,0.00044779373925574184,0.0010538932183798088,,,,65.0,中性
000001.SH,2024-04-10,3027.3349,3045.9609,3049.6072,3013.5897,3048.5369,-21.202,-0.6954811667196914,348991721.0,364717833.5,3053.4357800000002,3049.623355,2951.757945,True,True,-0.006954811667196914,0.11073159173089489,0.18182717585103828,False,368133909.8,False,False,568732792.0,1203376766.25,False,False,False,1501104734108.0,-0.0021207463670345206,-0.0003550208909746555,,,,61.0,中性
000001.SH,2024-04-11,3034.2464,3013.5727,3050.3372,3009.8972,3027.3349,6.9115,0.22830311902393152,340894392.0,364147836.5,3045.29334,3048.538925,2954.203086666667,False,False,0.0022830311902393152,0.1104213299350113,0.17920414851858,False,364391433.7,False,False,909627184.0,1158969262.05,False,True,False,1499578465956.0,-0.00101676326596023,-0.0007518316101154055,,,,41.0,减仓
000001.SH,2024-04-12,3019.4735,3035.5773,3043.5599,3014.8297,3034.2464,-14.7729,-0.4868721274580712,334229771.0,363119193.0,3035.32886,3047.32087,2956.3067900000005,False,False,-0.004868721274580712,0.11086359207859323,0.17957534308872025,False,362850549.6,False,False,575397413.0,1116102641.95,False,True,False,1495858900614.0,-0.0024804072787406595,-0.0003671747293067185,,,,45.0,中性
000001.SH,2024-04-15,3057.3776,3013.6722,3066.9412,2995.542,3019.4735,37.9041,1.2553214989301953,461239244.0,459849043.3,3037.39386,3048.2780549999998,2959.301378333333,False,False,0.012553214989301953,0.11976236880592252,0.18070829732711377,False,367708897.3,False,False,1036636657.0,1114501598.55,False,True,False,1493265668304.0,-0.0017336075674888596,-0.0013807461479937056,,,,49.0,中性
000001.SH,2024-04-16,3007.0681,3043.5505,3052.4346,3005.34,3057.3776,-50.3095,-1.6455114997898757,448070473.0,435170805.5,3029.1000999999997,3045.899665,2961.308343333333,False,False,-0.016455114997898757,0.13201815649502968,0.18418162154655907,False,372098997.8,False,False,588566184.0,1072483608.35,False,True,False,1485854873154.0,-0.004962810909874382,-0.0024628670778197304,,,,41.0,减仓
000001.SH,2024-04-17,3071.3806,3008.0614,3071.3806,3002.0564,3007.0681,64.3125,2.1387111252984203,413358368.0,416254660.8,3037.90924,3045.222385,2964.4650716666665,False,True,0.021387111252984203,0.14944138629096207,0.18889358312570603,False,372434240.8,False,False,1001924552.0,1030800861.15,False,True,False,1490598428274.0,0.003192475392923777,-0.0014002227258280708,,,,49.0,止跌
000001.SH,2024-04-18,3074.2246,3060.0309,3102.5527,3057.7606,3071.3806,2.844,0.09259679506994356,416321349.0,441432075.8,3045.9048799999996,3045.795825,2967.5973016666667,False,True,0.0009259679506994356,0.1471520990008315,0.18889248192114955,False,374044124.25,False,False,1418245901.0,1029140365.4,False,True,False,1492900079122.0,0.001544111951510052,-0.0008880476823340145,,,,49.0,止跌
000001.SH,2024-04-19,3065.261,3060.2989,3080.3227,3055.0577,3074.2246,-8.9636,-0.2915727107251742,375543855.0,396614941.1,3055.06238,3045.07458,2970.451841666667,False,False,-0.002915727107251742,0.1461674818180546,0.1890438001040418,False,375361930.55,False,False,1042702046.0,991243290.45,False,True,False,1488355960085.0,-0.0030438199451851,-0.0010007302156229026,,,,49.0,中性
000001.SH,2024-04-22,3044.5952,3059.0649,3078.4226,3042.542,3065.261,-20.6658,-0.6741938125334079,357216399.0,382192259.2,3052.5059,3043.44869,2973.968175,False,True,-0.006741938125334079,0.14800310186437868,0.18421351820854853,False,374878852.1,False,False,685485647.0,953829293.95,False,True,False,1488926984840.0,0.00038366141589363245,-0.0005772764189464041,,,,49.0,止跌
000001.SH,2024-04-23,3021.9775,3038.6118,3044.9438,3016.5169,3044.5952,-22.6177,-0.7428803671502893,325595128.0,348651765.4,3055.48778,3042.1458850000004,2976.9047350000005,False,True,-0.007428803671502893,0.1465467256874759,0.1849549333571627,False,371421584.2,False,False,359890519.0,919872565.35,False,False,False,1485909480108.0,-0.0020266304276326252,9.959677501947262e-06,,,,45.0,止跌
000001.SH,2024-04-24,3044.8223,3029.4028,3045.6398,3019.1239,3021.9775,22.8448,0.7559553305740874,305264093.0,335157362.7,3050.17612,3043.0717250000002,2980.447118333333,False,True,0.007559553305740874,0.14686157242245057,0.18502205546740108,False,367310519.4,False,False,665154612.0,920553310.85,False,True,False,1485935042824.0,1.72034140317745e-05,-0.0006250947182764533,,,,49.0,止跌
000001.SH,2024-04-25,3052.9,3037.9273,3060.2635,3034.6499,3044.8223,8.0777,0.2652929860635922,292280148.0,315797661.2,3045.9111999999996,3044.14268,2985.3897866666666,False,True,0.002652929860635922,0.14701580359396035,0.1755289411313026,False,364628087.45,False,False,957434760.0,918551624.4,False,True,False,1485366384825.0,-0.0003826937131243824,-0.0010104558512033402,,,,49.0,止跌
000001.SH,2024-04-26,3088.6357,3054.9793,3092.43,3054.9793,3052.9,35.7357,1.170549313767233,439382563.0,484160093.0,3050.5861400000003,3048.917525,2990.68411,True,True,0.01170549313767233,0.14374350307732084,0.17656698883070393,False,369437315.1,False,False,1396817323.0,955678966.6,False,True,False,1481942648408.0,-0.002304977715921197,-0.0008626874053505595,,,,65.0,中性
000001.SH,2024-04-29,3113.0432,3086.6819,3119.6857,3080.5858,3088.6357,24.4075,0.7902356370484309,506925445.0,554918811.2,3064.27574,3054.0365049999996,2995.555298333333,True,True,0.00790235637048431,0.14472570346808197,0.173830393515549,False,377123586.05,False,True,1903742768.0,1000492579.75,False,True,False,1487613982770.0,0.0038269594090516446,-0.00017402780671895712,,,,61.0,中性
000001.SH,2024-04-30,3104.8245,3110.1594,3123.2876,3104.2943,3113.0432,-8.2187,-0.26400854315159483,440213213.0,473803228.5,3080.84514,3057.219385,2998.8672283333335,True,False,-0.0026400854315159483,0.1419456848077931,0.16352110691367702,False,382393107.45,False,False,1463529555.0,1006554393.0,False,True,False,1474020043882.0,-0.009138082221227473,-0.0015963181654379266,,,,65.0,中性
000001.SH,2024-05-06,3140.7204,3132.5115,3142.3816,3126.7689,3104.8245,35.8959,1.1561329794969044,450656899.0,511256135.6,3100.0247600000002,3060.386475,3002.7088566666666,True,False,0.011561329794969044,0.14160050606530716,0.16490624701696516,False,386156270.4,False,False,1914186454.0,1016379369.2,False,True,False,1489076273259.0,0.010214399349243397,0.00044312102160439795,,,,69.0,中性
000001.SH,2024-05-07,3147.738,3139.6637,3151.219,3133.6904,3140.7204,7.0176,0.22343918293394882,379102564.0,426951665.9,3118.99236,3064.025445,3007.1152233333332,True,False,0.002234391829339488,0.14148490107447229,0.16343905215138715,False,386746185.5,False,False,2293289018.0,1063524686.7,False,True,False,1492036313325.0,0.001987836431992518,0.000917227050627778,,,,73.0,中性
000001.SH,2024-05-08,3128.4798,3141.4874,3144.9856,3126.1729,3147.738,-19.2582,-0.6118107669698003,334000320.0,367220116.5,3126.96118,3066.98464,3012.0811099999996,True,False,-0.006118107669698003,0.14350733563654094,0.15896473819683168,False,385285632.5,False,False,1959288698.0,1112130557.2,False,True,False,1495853931662.0,0.0025586631524352477,0.001889955224299067,,,,73.0,中性
000001.SH,2024-05-09,3154.3201,3128.1644,3158.4646,3128.1644,3128.4798,25.8403,0.825969852833941,360881462.0,398979066.9,3135.21656,3072.348015,3018.1773083333333,True,False,0.00825969852833941,0.1422471534720089,0.15570744815948356,False,383182868.6,False,False,2320170160.0,1198927337.8,False,True,False,1496273423701.0,0.000280436498591774,0.0011806506422070927,,,,73.0,中性
000001.SH,2024-05-10,3154.5472,3158.5891,3163.1441,3137.1517,3154.3201,0.2271,0.007199649775557759,384287495.0,406707822.8,3145.1611000000003,3077.64853,3024.57409,True,False,7.199649775557759e-05,0.1423044088777383,0.15476315707430965,False,385722745.1,False,False,2704457655.0,1288263994.9,False,True,False,1494690632279.0,-0.001057822318386803,0.0027967026227752267,,,,73.0,中性
000001.SH,2024-05-13,3148.0207,3139.4753,3157.3656,3126.1697,3154.5472,-6.5265,-0.20689181635956677,397030565.0,425963088.2,3146.62116,3083.68282,3031.538568333333,True,False,-0.0020689181635956677,0.1393675588474379,0.15101155610633948,False,388124687.3,False,False,2307427090.0,1375198709.8,False,True,False,1496568017232.0,0.001256035805976552,0.0010050299141218578,,,,73.0,中性
000001.SH,2024-05-14,3145.7743,3148.8488,3155.8071,3137.6091,3148.0207,-2.2464,-0.07135912416331713,343526194.0,370069674.9,3146.22842,3089.259215,3038.9317233333336,True,True,-0.0007135912416331713,0.13969039161243288,0.14884533454395357,False,388256277.4,False,False,1963900896.0,1427912395.4,False,True,False,1498126385664.0,0.0010412947584448329,0.0008157215794123207,,,,73.0,中性
000001.SH,2024-05-15,3119.9021,3141.2518,3142.9725,3117.9287,3145.7743,-25.8722,-0.8224429832744296,321027962.0,333005622.2,3144.5128799999998,3094.280645,3044.438658333333,True,True,-0.008224429832744296,0.14231214259821798,0.13697396171246906,True,387596186.95,False,False,1642872934.0,1481286171.45,False,True,False,1496481012283.0,-0.0010982874320518698,8.433146251489721e-05,,,,60.0,中性
000001.SH,2024-05-16,3122.401,3127.1841,3137.8779,3116.1627,3119.9021,2.4989,0.0800954619697869,367417361.0,377502921.5,3138.12906,3097.531815,3049.317081666667,True,True,0.000800954619697869,0.13638877117164197,0.13448180813124944,True,382905092.8,False,False,2010290295.0,1529968853.35,False,True,False,1499115454711.0,0.0017604248943867695,0.0003803291416738963,,,,60.0,中性
000001.SH,2024-05-17,3154.0263,3121.7126,3154.0263,3116.7842,3122.401,31.6253,1.012851968725359,383915244.0,389572549.3,3138.02488,3104.879725,3054.1191333333336,True,True,0.01012851968725359,0.12302663913355058,0.13364849468045534,False,379697331.35,False,False,2394205539.0,1620250821.1,False,True,False,1494580805747.0,-0.003024883073381557,-1.3083009325054461e-05,,,,69.0,中性
000001.SH,2024-05-20,3171.1451,3156.1482,3174.2658,3155.9903,3154.0263,17.1188,0.5427602173133428,426867280.0,448816915.0,3142.64976,3109.86795,3058.4624849999996,True,True,0.005427602173133428,0.10155728386481931,0.13071208485714017,False,380372776.95,False,False,2821072819.0,1711208234.45,False,True,False,1497405225255.0,0.0018897737058709563,0.0001136645706538264,,,,69.0,中性
000001.SH,2024-05-21,3157.9657,3164.6826,3165.2237,3148.342,3171.1451,-13.1794,-0.4156038145337493,335783572.0,346584200.8,3145.08804,3114.0550049999997,3062.3830766666665,True,True,-0.004156038145337493,0.10359883912241996,0.13108736621526373,False,376345888.1,False,False,2485289247.0,1764560401.75,False,True,False,1498831149017.0,0.0009522631135183701,9.585824166853385e-05,,,,69.0,中性
000001.SH,2024-05-22,3158.5399,3157.1889,3166.9191,3152.457,3157.9657,0.5742,0.018182591406867843,354098082.0,364137830.7,3152.8156000000004,3118.71895,3065.8428150000004,True,True,0.00018182591406867843,0.10247874342602077,0.1299481287374566,False,375273599.45,False,False,2839387329.0,1854394665.9,False,True,False,1500932337642.0,0.0014018848129611072,0.0005958926906711292,,,,73.0,中性
000001.SH,2024-05-23,3116.387,3149.8752,3150.6282,3110.2773,3158.5399,-42.1529,-1.3345691786258551,353943727.0,356689462.9,3151.6128,3122.30854,3067.976635,True,True,-0.013345691786258551,0.11179712813473076,0.13104273414356027,False,375109965.85,False,False,2485443602.0,1944392563.65,False,True,False,1498702995584.0,-0.0014853048349283693,-5.3253255191898496e-05,,,,61.0,中性
000001.SH,2024-05-24,3088.8705,3110.7533,3130.4245,3087.7941,3116.387,-27.5165,-0.8829615833977011,306532279.0,322748606.4,3138.58164,3125.65319,3069.37646,True,True,-0.008829615833977011,0.11332946044473853,0.13209779669438013,False,374156823.4,False,False,2178911323.0,2035343603.85,False,True,False,1492086509769.0,-0.004414807893555861,-0.00033123821922675933,,,,61.0,中性
000001.SH,2024-05-27,3124.0427,3094.14,3125.5064,3091.9893,3088.8705,35.1722,1.1386751241270865,319396765.0,345383767.8,3129.16116,3129.61421,3071.826803333333,True,False,0.011386751241270865,0.11696977019290261,0.13235940326140866,False,374863457.0,False,False,2498308088.0,2127001277.65,False,True,False,1492088837173.0,1.5598318092724384e-06,-0.0007088809940390961,,,,57.0,中性
000001.SH,2024-05-28,3109.5721,3122.3877,3130.3103,3106.3645,3124.0427,-14.4706,-0.4632010951706955,310066974.0,320985406.5,3119.4824399999998,3132.4478150000004,3073.3949933333333,True,False,-0.004632010951706955,0.1187066562673482,0.13038993553469258,False,375752798.3,False,False,2188241114.0,2188541595.35,False,True,False,1492312972456.0,0.00015021577631046945,-0.0008692904614806763,,,,57.0,中性
000001.SH,2024-05-29,3111.0176,3108.0267,3128.1365,3100.9797,3109.5721,1.4455,0.046485495544557054,289970346.0,297512177.3,3109.97798,3133.5669100000005,3075.9477466666667,True,False,0.00046485495544557054,0.11169289494985665,0.1237903275792797,False,368282187.45,False,False,2478211460.0,2242611302.2,False,True,False,1491726542724.0,-0.00039296698670043817,-0.0012282608214129853,,,,57.0,中性
000001.SH,2024-05-30,3091.6778,3103.7078,3121.218,3085.3841,3111.0176,-19.3398,-0.6216551137479986,302380762.0,318475183.0,3105.0361399999997,3132.4986400000003,3077.2228566666668,True,False,-0.0062165511374799864,0.11032433078011604,0.11844450517621917,False,358054953.3,False,False,2175830698.0,2256215698.7,False,True,False,1490787796372.0,-0.0006293019029384173,-0.001057060235014995,,,,57.0,中性
000001.SH,2024-05-31,3086.8134,3094.7587,3107.6035,3086.8134,3091.6778,-4.8644,-0.15733851696965173,276072816.0,301121881.3,3104.6247200000003,3131.598085,3078.2194066666666,True,True,-0.0015733851696965173,0.11009171155255033,0.11828979950162907,False,349847933.45,False,False,1899757882.0,2278027115.05,True,True,True,1488319672259.0,-0.0016555837920101402,-0.0005052154147058508,,,,65.0,中性
000001.SH,2024-06-03,3078.4887,3085.9814,3097.2043,3061.2766,3086.8134,-8.3247,-0.26968588383088354,357563362.0,367608352.5,3095.5139200000003,3128.4865,3078.8724599999996,False,True,-0.0026968588383088354,0.10103291459586511,0.11819614906398924,False,345193256.6,False,False,1542194520.0,2259427518.35,True,False,False,1486967353210.0,-0.0009086213628738404,-0.0006872516536424733,,,,35.0,减仓
000001.SH,2024-06-04,3091.1992,3071.3196,3095.3221,3063.5879,3078.4887,12.7105,0.4128811647091668,309287598.0,325589691.9,3091.83934,3125.65956,3079.595895,False,True,0.004128811647091668,0.10205118978325031,0.11835098840935021,False,341702508.3,False,False,1851482118.0,2237337173.35,False,True,False,1483406665217.0,-0.0023945972891155076,-0.0011962142667276687,,,,41.0,减仓
000001.SH,2024-06-05,3065.4034,3086.0509,3092.3459,3064.7359,3091.1992,-25.7958,-0.8344916755930742,290542344.0,299722764.4,3082.7165,3122.5057399999996,3080.0204366666667,False,False,-0.008344916755930742,0.10385551460889582,0.11952637965495792,False,339529609.5,False,False,1560939774.0,2217419727.15,True,True,True,1482313229403.0,-0.0007371112990381956,-0.0012650431291952203,,,,43.0,止跌
000001.SH,2024-06-06,3048.7939,3069.4393,3077.6725,3040.8295,3065.4034,-16.6095,-0.5418373320783876,369867104.0,371317019.0,3074.13972,3117.2294300000003,3080.37698,False,False,-0.005418373320783876,0.09891663543102057,0.11975442234471562,False,339978891.6,False,False,1191072670.0,2160964852.65,True,False,False,1476167494052.0,-0.004146043649273179,-0.0019683914784621726,,,,35.0,减仓
000001.SH,2024-06-07,3051.2787,3053.9153,3065.0247,3031.0443,3048.7939,2.4848,0.08150108146043333,316342484.0,318911097.5,3067.03278,3112.0660049999997,3080.4646383333334,False,False,0.0008150108146043333,0.09912626467888047,0.11910926979158679,False,336581641.05,False,False,1507415154.0,2101112727.6,False,True,False,1469752575328.0,-0.004345657758925037,-0.002506406271845152,,,,35.0,减仓
000001.SH,2024-06-11,3028.0451,3042.1338,3043.1997,3013.8611,3051.2787,-23.2336,-0.7614381472266007,310481942.0,332683377.8,3056.94406,3106.067225,3079.791133333333,False,False,-0.0076143814722660075,0.10137038459003699,0.11913927851601629,False,332254209.9,False,False,1196933212.0,2045588033.7,True,True,True,1474420451793.0,0.003175960732001659,-0.0016894898528700519,,,,43.0,止跌
000001.SH,2024-06-12,3037.4675,3025.2963,3042.0423,3021.3085,3028.0451,9.4224,0.3111710588458605,279452106.0,312058601.5,3046.19772,3100.651885,3079.4833416666665,False,False,0.003111710588458605,0.10287324933187296,0.11904874903305922,False,329050505.5,False,False,1476385318.0,2021212254.8,False,True,False,1476161409720.0,0.0011807744018219601,-0.0009744155146825584,,,,35.0,减仓
000001.SH,2024-06-13,3028.9187,3038.0859,3040.4021,3022.8224,3037.4675,-8.5488,-0.28144498665417794,297862463.0,336871037.1,3038.90078,3096.102715,3079.2347433333334,False,False,-0.0028144498665417794,0.10009860260677671,0.11891213249769915,False,327892230.55,False,False,1178522855.0,1997994750.85,False,False,False,1476957178884.0,0.0005390800482658609,-0.0007191772452217471,,,,35.0,减仓
000001.SH,2024-06-14,3032.6333,3020.9588,3037.9046,3011.5773,3028.9187,3.7146,0.12263782451473748,348746753.0,396194698.3,3035.66866,3091.6143300000003,3079.1414,False,False,0.0012263782451473748,0.1002373344970929,0.11888150446479681,False,326958700.15,False,False,1527269608.0,1973843716.5,False,True,False,1472849407875.0,-0.0027812390688969346,-0.00044621632914649824,,,,39.0,减仓
000001.SH,2024-06-17,3015.8907,3017.7169,3026.6242,3012.0452,3032.6333,-16.7426,-0.5520812555873444,295763448.0,338146875.6,3028.5910599999997,3084.70755,3078.495646666667,False,False,-0.0055208125558734444,0.09127746421910915,0.1188685280694746,False,322551110.35,False,False,1231506160.0,1915708747.55,True,True,True,1475960769098.0,0.0021124774918359623,0.0008454107210057015,,,,51.0,止跌
000001.SH,2024-06-18,3030.2464,3015.0713,3031.9758,3012.5234,3015.8907,14.3557,0.4760019983482744,273625999.0,317319995.7,3029.03132,3077.662615,3077.5843166666664,False,True,0.004760019983482744,0.09056348878334876,0.11745835187650064,False,314889046.3,False,False,1505132159.0,1849911714.55,False,True,False,1478956734007.0,0.0020298404752525645,0.0006161866696558826,,,,43.0,止跌
000001.SH,2024-06-19,3018.0491,3029.0993,3030.2259,3015.3263,3030.2464,-12.1973,-0.40251842226426415,261296248.0,300290286.7,3025.14764,3070.6667850000003,3076.8392049999998,False,True,-0.0040251842226426415,0.0905282302668866,0.11684039388417801,False,311164680.1,False,False,1243835911.0,1787839047.75,False,True,False,1478869252532.0,-5.9150800688412275e-05,0.0003682016291538082,,,,39.0,减仓
000001.SH,2024-06-20,3005.4369,3015.7224,3028.5143,3001.7677,3018.0491,-12.6122,-0.4178924723259203,295515907.0,324101266.4,3020.45128,3063.011635,3075.6017216666664,False,True,-0.004178924723259203,0.09029901865203471,0.1164943625359652,False,308235571.35,False,False,948320004.0,1693285681.5,True,False,False,1476017944078.0,-0.0019280328190732776,-0.00012522094431401953,,,,39.0,减仓
000001.SH,2024-06-21,2998.1377,2998.2413,3011.9141,2985.9291,3005.4369,-7.2992,-0.24286651967305728,255001251.0,280275384.8,3013.55216,3057.09917,3074.285466666667,False,False,-0.002428665196730573,0.08065315396499483,0.11656668897396019,False,303288447.55,False,False,693318753.0,1603679439.05,True,False,False,1470880590972.0,-0.003480549221377527,-0.00026508297481013797,,,,39.0,减仓
000001.SH,2024-06-24,2963.0989,2982.8263,2990.6429,2960.1267,2998.1377,-35.0388,-1.168685480990428,298653884.0,318595817.7,3002.9938,3050.81059,3072.869888333333,False,False,-0.011686854809904279,0.08444813098661054,0.11739501213732852,False,302894527.8,False,False,394664869.0,1514467116.35,True,False,False,1465213643355.0,-0.0038527584440114504,-0.0014581301619796204,,,,35.0,减仓
000001.SH,2024-06-25,2949.9963,2962.7654,2971.6534,2935.5382,2963.0989,-13.1026,-0.4421924627625584,273209938.0,296569297.3,2986.94378,3042.10827,3071.5980683333332,False,False,-0.004421924627625584,0.06812013803784316,0.11686660995370896,False,300585186.45,False,False,121454931.0,1395624458.5,True,False,False,1458919229532.0,-0.004295901728424534,-0.00272327860271504,,,,35.0,减仓
000001.SH,2024-06-26,2972.5251,2943.4471,2976.669,2933.3304,2949.9963,22.5288,0.763689093440556,282388409.0,276215175.5,2977.83898,3035.25592,3070.6154716666665,False,False,0.00763689093440556,0.07718878929720356,0.11794963144118452,False,299201258.2,False,False,403843340.0,1306404569.8,False,True,False,1458941926024.0,1.5557058636650467e-05,-0.0027083370308500277,,,,35.0,减仓
000001.SH,2024-06-27,2945.8524,2962.6964,2963.0644,2944.8979,2972.5251,-26.6727,-0.8973078141543578,270548519.0,266670979.4,2965.92208,3026.99766,3069.8273649999996,False,False,-0.008973078141543578,0.08002067689157209,0.11653844613010564,False,298230166.85,False,False,133294821.0,1189158737.85,True,True,True,1455543538970.0,-0.002329350465142599,-0.002788600560063892,,,,43.0,止跌
000001.SH,2024-06-28,2967.4028,2940.3032,2985.4679,2939.984,2945.8524,21.5504,0.7315505692002677,315201432.0,313347004.2,2959.7751,3020.78391,3069.106351666667,False,False,0.007315505692002677,0.08632797367677521,0.11690251390728912,False,298871200.35,False,False,448496253.0,1102792015.6,False,True,False,1449327339986.0,-0.004270706315249617,-0.00294663197883831,,,,35.0,减仓
